Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ABP Regression - 02a - Reject - No Replacement Inspection 1,Chrome 71.0.3578.98,,2019-01-26 09:55:54,2019-01-26 10:01:52,5m - 58.385s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 71.0.3578.98,,2019-01-26 09:55:55,2019-01-26 09:56:14,19.242s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-26 09:55:56,2019-01-26 09:56:03,6.608s,PASSED
navigateToUrl(CCURL),Chrome 71.0.3578.98,,2019-01-26 09:56:03,2019-01-26 09:56:04,1.596s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 71.0.3578.98,,2019-01-26 09:56:04,2019-01-26 09:56:06,1.710s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 71.0.3578.98,,2019-01-26 09:56:06,2019-01-26 09:56:06,0.384s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-26 09:56:06,2019-01-26 09:56:08,2.054s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 71.0.3578.98,,2019-01-26 09:56:08,2019-01-26 09:56:09,0.273s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-26 09:56:09,2019-01-26 09:56:14,5.001s,PASSED
,,,,,,
Test Cases/ABP/Generic/Create ABP Inspection - Manual Assignment,Chrome 71.0.3578.98,,2019-01-26 09:56:14,2019-01-26 09:58:46,2m - 32.618s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 71.0.3578.98,,2019-01-26 09:56:15,2019-01-26 09:56:15,0.000s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_Create""), 60, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-26 09:56:15,2019-01-26 09:56:23,8.251s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-26 09:56:23,2019-01-26 09:56:26,3.007s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_Create""))",Chrome 71.0.3578.98,,2019-01-26 09:56:26,2019-01-26 09:56:28,1.737s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_v-filterselect-button""))",Chrome 71.0.3578.98,,2019-01-26 09:56:28,2019-01-26 09:56:30,2.178s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/input_gwt-uid-8""), ABPInspection)",Chrome 71.0.3578.98,,2019-01-26 09:56:30,2019-01-26 09:56:31,1.151s,PASSED
"ABPInspectionTypeJ = modifyObjectProperty(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/span_ABPR01A - Composting and""), ""text"", ""equals"", ABPInspectionType, true)",Chrome 71.0.3578.98,,2019-01-26 09:56:31,2019-01-26 09:56:31,0.202s,PASSED
"click(ABPInspectionTypeJ, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-26 09:56:31,2019-01-26 09:56:32,0.442s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_v-filterselect-button_1""))",Chrome 71.0.3578.98,,2019-01-26 09:56:32,2019-01-26 09:56:35,3.632s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/span_24 Hours""))",Chrome 71.0.3578.98,,2019-01-26 09:56:35,2019-01-26 09:56:36,0.629s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection/Page_JM Control Centre/div_Region_v-filterselect-butt""))",Chrome 71.0.3578.98,,2019-01-26 09:56:36,2019-01-26 09:56:37,0.523s,PASSED
