Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Create New Inspection,Chrome 66.0.3359.139,,2018-05-13 09:36:19,2018-05-13 09:37:13,54.228s,FAILED
,,,,,,
Test Cases/Launch Job Manager Control Centre,Chrome 66.0.3359.139,,2018-05-13 09:36:19,2018-05-13 09:36:34,14.904s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-13 09:36:20,2018-05-13 09:36:25,4.462s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-13 09:36:25,2018-05-13 09:36:27,2.048s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-13 09:36:27,2018-05-13 09:36:28,1.891s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-13 09:36:28,2018-05-13 09:36:29,0.515s,PASSED
click,Chrome 66.0.3359.139,,2018-05-13 09:36:29,2018-05-13 09:36:29,0.203s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-13 09:36:29,2018-05-13 09:36:34,5.052s,PASSED
,,,,,,
Test Cases/Create EMI Inspection,Chrome 66.0.3359.139,,2018-05-13 09:36:34,2018-05-13 09:37:12,37.849s,FAILED
click,Chrome 66.0.3359.139,,2018-05-13 09:36:35,2018-05-13 09:36:35,0.218s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-13 09:36:35,2018-05-13 09:36:37,1.766s,PASSED
click,Chrome 66.0.3359.139,,2018-05-13 09:36:37,2018-05-13 09:36:37,0.297s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-13 09:36:37,2018-05-13 09:36:39,1.966s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-13 09:36:39,2018-05-13 09:36:40,0.611s,PASSED
click,Chrome 66.0.3359.139,,2018-05-13 09:36:40,2018-05-13 09:36:40,0.478s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-13 09:36:40,2018-05-13 09:36:41,1.193s,PASSED
click,Chrome 66.0.3359.139,,2018-05-13 09:36:41,2018-05-13 09:36:42,0.372s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-13 09:36:42,2018-05-13 09:36:42,0.569s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-13 09:36:42,2018-05-13 09:36:43,0.436s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-13 09:36:43,2018-05-13 09:36:43,0.327s,PASSED
click,Chrome 66.0.3359.139,,2018-05-13 09:36:43,2018-05-13 09:36:43,0.324s,PASSED
click,Chrome 66.0.3359.139,,2018-05-13 09:36:43,2018-05-13 09:36:44,0.563s,PASSED
click,Chrome 66.0.3359.139,,2018-05-13 09:36:44,2018-05-13 09:36:44,0.286s,PASSED
click,Chrome 66.0.3359.139,,2018-05-13 09:36:44,2018-05-13 09:36:46,1.533s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-13 09:36:46,2018-05-13 09:36:48,2.080s,PASSED
click,Chrome 66.0.3359.139,,2018-05-13 09:36:48,2018-05-13 09:36:49,1.546s,PASSED
click,Chrome 66.0.3359.139,,2018-05-13 09:36:49,2018-05-13 09:36:50,0.685s,PASSED
click,Chrome 66.0.3359.139,,2018-05-13 09:36:50,2018-05-13 09:36:51,0.993s,PASSED
click,Chrome 66.0.3359.139,,2018-05-13 09:36:51,2018-05-13 09:36:51,0.008s,NOT_RUN
click,Chrome 66.0.3359.139,,2018-05-13 09:36:51,2018-05-13 09:36:53,1.751s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-13 09:36:53,2018-05-13 09:37:12,19.359s,FAILED
