Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EMI Regression - Hygiene,Chrome 71.0.3578.98,"R23 : FP-593, FP-796",2019-01-15 10:38:00,2019-01-15 10:46:30,8m - 29.794s,FAILED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 71.0.3578.98,,2019-01-15 10:38:00,2019-01-15 10:38:12,11.181s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-15 10:38:01,2019-01-15 10:38:05,3.870s,PASSED
navigateToUrl(CCURL),Chrome 71.0.3578.98,,2019-01-15 10:38:05,2019-01-15 10:38:06,0.952s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 71.0.3578.98,,2019-01-15 10:38:06,2019-01-15 10:38:06,0.380s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 71.0.3578.98,,2019-01-15 10:38:06,2019-01-15 10:38:06,0.162s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 71.0.3578.98,,2019-01-15 10:38:06,2019-01-15 10:38:07,0.155s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-15 10:38:07,2019-01-15 10:38:12,5.023s,PASSED
,,,,,,
Test Cases/EMI/Create EMI Hygiene Inspection,Chrome 71.0.3578.98,,2019-01-15 10:38:12,2019-01-15 10:42:23,4m - 11.411s,PASSED
logg = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 71.0.3578.98,,2019-01-15 10:38:12,2019-01-15 10:38:12,0.001s,PASSED
"waitForElementClickable(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_Create""), 60, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-15 10:38:12,2019-01-15 10:38:23,11.036s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-15 10:38:23,2019-01-15 10:38:26,3.006s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_Create""))",Chrome 71.0.3578.98,,2019-01-15 10:38:26,2019-01-15 10:38:26,0.075s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button""))",Chrome 71.0.3578.98,,2019-01-15 10:38:26,2019-01-15 10:38:28,1.970s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-8""), ""emi"")",Chrome 71.0.3578.98,,2019-01-15 10:38:28,2019-01-15 10:38:28,0.177s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_EMI Hygiene Inspection""))",Chrome 71.0.3578.98,,2019-01-15 10:38:28,2019-01-15 10:38:28,0.176s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-16""), ""15"")",Chrome 71.0.3578.98,,2019-01-15 10:38:28,2019-01-15 10:38:31,2.747s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button_1""))",Chrome 71.0.3578.98,,2019-01-15 10:38:31,2019-01-15 10:38:31,0.153s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_24 Hours""))",Chrome 71.0.3578.98,,2019-01-15 10:38:31,2019-01-15 10:38:31,0.185s,PASSED
"click(findTestObject(""Object Repository/JM_8918/Page_JM Control Centre/div_Region_v-filterselect-butt""))",Chrome 71.0.3578.98,,2019-01-15 10:38:31,2019-01-15 10:38:32,0.206s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_West""))",Chrome 71.0.3578.98,,2019-01-15 10:38:32,2019-01-15 10:38:32,0.178s,PASSED
"click(findTestObject(""Object Repository/JM_8918/Page_JM Control Centre/div_Inspection Type_v-filterse""))",Chrome 71.0.3578.98,,2019-01-15 10:38:32,2019-01-15 10:38:32,0.169s,PASSED
