Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EMI Regression,Chrome 66.0.3359.181,,2018-06-05 11:34:35,2018-06-05 11:38:19,3m - 44.036s,FAILED
,,,,,,
Test Cases/Launch Job Manager Control Centre,Chrome 66.0.3359.181,,2018-06-05 11:34:36,2018-06-05 11:34:51,14.661s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-06-05 11:34:37,2018-06-05 11:34:42,4.889s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-05 11:34:42,2018-06-05 11:34:44,1.905s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-05 11:34:44,2018-06-05 11:34:45,1.266s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-05 11:34:45,2018-06-05 11:34:46,0.420s,PASSED
click,Chrome 66.0.3359.181,,2018-06-05 11:34:46,2018-06-05 11:34:46,0.248s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-05 11:34:46,2018-06-05 11:34:51,5.041s,PASSED
,,,,,,
Test Cases/Create EMI Inspection,Chrome 66.0.3359.181,,2018-06-05 11:34:51,2018-06-05 11:36:09,1m - 17.568s,PASSED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 66.0.3359.181,,2018-06-05 11:34:52,2018-06-05 11:34:52,0.000s,PASSED
click,Chrome 66.0.3359.181,,2018-06-05 11:34:52,2018-06-05 11:34:52,0.222s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-05 11:34:52,2018-06-05 11:34:54,1.928s,PASSED
click,Chrome 66.0.3359.181,,2018-06-05 11:34:54,2018-06-05 11:34:55,0.548s,PASSED
click,Chrome 66.0.3359.181,,2018-06-05 11:34:55,2018-06-05 11:34:57,2.503s,PASSED
click,Chrome 66.0.3359.181,,2018-06-05 11:34:57,2018-06-05 11:34:59,1.939s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-05 11:34:59,2018-06-05 11:35:01,2.463s,PASSED
click,Chrome 66.0.3359.181,,2018-06-05 11:35:01,2018-06-05 11:35:03,1.943s,PASSED
