Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Check Email,,,2019-01-07 14:32:46,2019-01-07 14:32:52,6.056s,ERROR
,,,,,,
Test Cases/Email/Check Email,,,2019-01-07 14:32:46,2019-01-07 14:32:50,3.986s,PASSED
"responseData = sendRequest(findTestObject(""CheckEmail"", [""f"":""check_email"", ""seq"":""0"", ""sid_token"":""0o023c6smtcm8i1somj12o63o6""]))",,,2019-01-07 14:32:47,2019-01-07 14:32:50,3.269s,PASSED
out.println(responseData.getResponseText()),,,2019-01-07 14:32:50,2019-01-07 14:32:50,0.024s,PASSED
jsonSlurper = new groovy.json.JsonSlurper(),,,2019-01-07 14:32:50,2019-01-07 14:32:50,0.011s,PASSED
res = jsonSlurper.parseText(responseData.getResponseText()),,,2019-01-07 14:32:50,2019-01-07 14:32:50,0.013s,PASSED
MailID = mail_id[1],,,2019-01-07 14:32:50,2019-01-07 14:32:50,0.009s,PASSED
println(MailID),,,2019-01-07 14:32:50,2019-01-07 14:32:50,0.006s,PASSED
,,,,,,
Test Cases/Email/FetchEmail,,,2019-01-07 14:32:50,2019-01-07 14:32:52,1.542s,ERROR
"responseData1 = sendRequest(findTestObject(""Fetch_Email"", [""email_id"":MailID]))",,,2019-01-07 14:32:51,2019-01-07 14:32:52,1.069s,PASSED
out.println(responseData1.getResponseText()),,,2019-01-07 14:32:52,2019-01-07 14:32:52,0.002s,PASSED
jsonSlurper1 = new groovy.json.JsonSlurper(),,,2019-01-07 14:32:52,2019-01-07 14:32:52,0.005s,PASSED
res1 = jsonSlurper1.parseText(responseData1.getResponseText()),,,2019-01-07 14:32:52,2019-01-07 14:32:52,0.002s,PASSED
MailSubject = mail_subject,,,2019-01-07 14:32:52,2019-01-07 14:32:52,0.017s,ERROR
