Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
IV17 Regression,Chrome 70.0.3538.110,,2018-11-29 11:45:52,2018-11-29 11:48:28,2m - 35.230s,FAILED
,,,,,,
Test Cases/Generic/Launch Job Manager,Chrome 70.0.3538.110,,2018-11-29 11:45:53,2018-11-29 11:46:21,27.809s,PASSED
"openBrowser("""")",Chrome 70.0.3538.110,,2018-11-29 11:45:54,2018-11-29 11:45:59,5.120s,PASSED
navigateToUrl(JMURL),Chrome 70.0.3538.110,,2018-11-29 11:45:59,2018-11-29 11:46:02,2.978s,PASSED
"setText(findTestObject(""FSM1/Launch Application/Page_JClient/input_gwt-TextBox GKH2EKQBMDB""), ""KIR1"")",Chrome 70.0.3538.110,,2018-11-29 11:46:02,2018-11-29 11:46:04,1.605s,PASSED
"sendKeys(findTestObject(""FSM1/Launch Application/Page_JClient/input_gwt-TextBox GKH2EKQBMDB""), Keys.chord(ENTER))",Chrome 70.0.3538.110,,2018-11-29 11:46:04,2018-11-29 11:46:04,0.112s,PASSED
"click(findTestObject(""FSM1/Launch Application/Page_JClient/div_Configure App""))",Chrome 70.0.3538.110,,2018-11-29 11:46:04,2018-11-29 11:46:04,0.234s,PASSED
"setText(findTestObject(""FSM1/Launch Application/Page_JClient/input_gwt-TextBox GKH2EKQBNHC""), findTestData(""Pre Production/Environmental/UandP"").getValue(3, 1))",Chrome 70.0.3538.110,,2018-11-29 11:46:04,2018-11-29 11:46:05,1.129s,PASSED
"setText(findTestObject(""FSM1/Launch Application/Page_JClient/input_gwt-PasswordTextBox GKH2""), findTestData(""Pre Production/Environmental/UandP"").getValue(4, 1))",Chrome 70.0.3538.110,,2018-11-29 11:46:05,2018-11-29 11:46:05,0.339s,PASSED
"click(findTestObject(""FSM1/Launch Application/Page_JClient/div_Sign In""))",Chrome 70.0.3538.110,,2018-11-29 11:46:05,2018-11-29 11:46:06,0.163s,PASSED
delay(15),Chrome 70.0.3538.110,,2018-11-29 11:46:06,2018-11-29 11:46:21,15.062s,PASSED
,,,,,,
Test Cases/Form Jobs/IV17/Complete IV17 Inspection,Chrome 70.0.3538.110,,2018-11-29 11:46:21,2018-11-29 11:47:07,46.188s,FAILED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 70.0.3538.110,,2018-11-29 11:46:22,2018-11-29 11:46:22,0.005s,PASSED
delay(15),Chrome 70.0.3538.110,,2018-11-29 11:46:22,2018-11-29 11:46:37,15.003s,PASSED
"click(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/div_Main Menu_GKH2EKQBMBC""))",Chrome 70.0.3538.110,,2018-11-29 11:46:37,2018-11-29 11:46:37,0.229s,PASSED
delay(3),Chrome 70.0.3538.110,,2018-11-29 11:46:37,2018-11-29 11:46:40,3.003s,PASSED
"click(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/div_Form Jobs""))",Chrome 70.0.3538.110,,2018-11-29 11:46:40,2018-11-29 11:46:40,0.177s,PASSED
"click(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/div_IV17 Import checks""))",Chrome 70.0.3538.110,,2018-11-29 11:46:40,2018-11-29 11:46:40,0.252s,PASSED
"click(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/div_WITH OPERATIVE""))",Chrome 70.0.3538.110,,2018-11-29 11:46:40,2018-11-29 11:46:41,0.822s,PASSED
"click(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/div_TRAVELLING""))",Chrome 70.0.3538.110,,2018-11-29 11:46:41,2018-11-29 11:46:41,0.259s,PASSED
delay(3),Chrome 70.0.3538.110,,2018-11-29 11:46:41,2018-11-29 11:46:44,3.002s,PASSED
"click(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/div_TRAVELLING""))",Chrome 70.0.3538.110,,2018-11-29 11:46:44,2018-11-29 11:46:44,0.080s,PASSED
"click(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/div_ARRIVED""))",Chrome 70.0.3538.110,,2018-11-29 11:46:44,2018-11-29 11:46:45,0.232s,PASSED
delay(3),Chrome 70.0.3538.110,,2018-11-29 11:46:45,2018-11-29 11:46:48,3.003s,PASSED
"click(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/div_ARRIVED""))",Chrome 70.0.3538.110,,2018-11-29 11:46:48,2018-11-29 11:46:48,0.075s,PASSED
"click(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/div_STARTED""))",Chrome 70.0.3538.110,,2018-11-29 11:46:48,2018-11-29 11:46:48,0.209s,PASSED
delay(3),Chrome 70.0.3538.110,,2018-11-29 11:46:48,2018-11-29 11:46:51,3.003s,PASSED
"click(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/div_Edit attributes""))",Chrome 70.0.3538.110,,2018-11-29 11:46:51,2018-11-29 11:46:51,0.219s,PASSED
delay(2),Chrome 70.0.3538.110,,2018-11-29 11:46:51,2018-11-29 11:46:53,2.003s,PASSED
"click(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/input_Live Ferrets_radio_group""))",Chrome 70.0.3538.110,,2018-11-29 11:46:53,2018-11-29 11:46:53,0.135s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/input_SpeciesCommodity_gwt-Tex""), ""Test automation"")",Chrome 70.0.3538.110,,2018-11-29 11:46:53,2018-11-29 11:46:54,0.322s,PASSED
"click(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/input_Region_radio_group_2""))",Chrome 70.0.3538.110,,2018-11-29 11:46:54,2018-11-29 11:46:54,0.143s,PASSED
"click(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/div_Initial details""))",Chrome 70.0.3538.110,,2018-11-29 11:46:54,2018-11-29 11:46:54,0.196s,PASSED
delay(2),Chrome 70.0.3538.110,,2018-11-29 11:46:54,2018-11-29 11:46:56,2.002s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Release22/Page_JClient/input_Consignment ID (ITAHC CV""), ""test automation"")",Chrome 70.0.3538.110,,2018-11-29 11:46:56,2018-11-29 11:46:56,0.320s,PASSED
