Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BSE16 Regression - Feedmill,Chrome 70.0.3538.102,,2018-11-19 10:22:33,2018-11-19 10:25:16,2m - 43.220s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager,Chrome 70.0.3538.102,,2018-11-19 10:22:34,2018-11-19 10:23:05,30.554s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-19 10:22:35,2018-11-19 10:22:41,6.019s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-19 10:22:41,2018-11-19 10:22:43,2.127s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 10:22:43,2018-11-19 10:22:46,3.148s,PASSED
sendKeys,Chrome 70.0.3538.102,,2018-11-19 10:22:46,2018-11-19 10:22:47,0.182s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 10:22:47,2018-11-19 10:22:47,0.303s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 10:22:47,2018-11-19 10:22:49,1.643s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 10:22:49,2018-11-19 10:22:49,0.504s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 10:22:49,2018-11-19 10:22:49,0.325s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 10:22:49,2018-11-19 10:23:05,15.080s,PASSED
,,,,,,
Test Cases/Form Jobs/BSE16/Create BSE Inspection,Chrome 70.0.3538.102,,2018-11-19 10:23:05,2018-11-19 10:23:28,23.062s,PASSED
Statement - log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 70.0.3538.102,,2018-11-19 10:23:05,2018-11-19 10:23:05,0.001s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 10:23:05,2018-11-19 10:23:20,15.007s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 10:23:20,2018-11-19 10:23:21,0.314s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-19 10:23:21,2018-11-19 10:23:24,3.005s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 10:23:24,2018-11-19 10:23:24,0.371s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 10:23:24,2018-11-19 10:23:24,0.382s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 10:23:24,2018-11-19 10:23:26,1.499s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 10:23:26,2018-11-19 10:23:26,0.439s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 10:23:26,2018-11-19 10:23:27,0.224s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 10:23:27,2018-11-19 10:23:27,0.313s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 10:23:27,2018-11-19 10:23:27,0.325s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 10:23:27,2018-11-19 10:23:28,0.386s,PASSED
Statement - mydate = new java.util.Date(),Chrome 70.0.3538.102,,2018-11-19 10:23:28,2018-11-19 10:23:28,0.003s,NOT_RUN
"Statement - formattedDate = mydate.format(""MM/dd/yyy"")",Chrome 70.0.3538.102,,2018-11-19 10:23:28,2018-11-19 10:23:28,0.001s,NOT_RUN
sendKeys,Chrome 70.0.3538.102,,2018-11-19 10:23:28,2018-11-19 10:23:28,0.001s,NOT_RUN
,,,,,,
Test Cases/Form Jobs/BSE16/Edit Job Details - Feedmill,Chrome 70.0.3538.102,,2018-11-19 10:23:28,2018-11-19 10:23:32,4.876s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 10:23:28,2018-11-19 10:23:29,0.418s,PASSED
selectOptionByValue,Chrome 70.0.3538.102,,2018-11-19 10:23:29,2018-11-19 10:23:30,1.095s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 10:23:30,2018-11-19 10:23:30,0.579s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 10:23:30,2018-11-19 10:23:31,0.224s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 10:23:31,2018-11-19 10:23:31,0.522s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 10:23:31,2018-11-19 10:23:32,0.483s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-19 10:23:32,2018-11-19 10:23:32,0.404s,PASSED
selectOptionByValue,Chrome 70.0.3538.102,,2018-11-19 10:23:32,2018-11-19 10:23:32,0.356s,PASSED
,,,,,,
Test Cases/Form Jobs/BSE16/Sample Details,Chrome 70.0.3538.102,,2018-11-19 10:23:32,2018-11-19 10:23:39,6.072s,PASSED
click,Chrome 70.0.3538.102,,2018-11-19 10:23:33,2018-11-19 10:23:33,0.346s,PASSED
