Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EMI Regression - Packer,Chrome 70.0.3538.110,,2018-12-07 11:00:32,2018-12-07 11:09:08,8m - 35.701s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 70.0.3538.110,,2018-12-07 11:00:33,2018-12-07 11:00:48,15.582s,PASSED
"openBrowser("""")",Chrome 70.0.3538.110,,2018-12-07 11:00:34,2018-12-07 11:00:39,5.192s,PASSED
navigateToUrl(CCURL),Chrome 70.0.3538.110,,2018-12-07 11:00:39,2018-12-07 11:00:41,1.891s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 70.0.3538.110,,2018-12-07 11:00:41,2018-12-07 11:00:42,1.659s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 70.0.3538.110,,2018-12-07 11:00:42,2018-12-07 11:00:43,0.450s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 70.0.3538.110,,2018-12-07 11:00:43,2018-12-07 11:00:43,0.220s,PASSED
delay(5),Chrome 70.0.3538.110,,2018-12-07 11:00:43,2018-12-07 11:00:48,5.069s,PASSED
,,,,,,
Test Cases/EMI/Create EMI Inspection,Chrome 70.0.3538.110,,2018-12-07 11:00:48,2018-12-07 11:05:24,4m - 35.636s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 70.0.3538.110,,2018-12-07 11:00:49,2018-12-07 11:00:49,0.001s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_Create""))",Chrome 70.0.3538.110,,2018-12-07 11:00:49,2018-12-07 11:00:57,7.357s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button""))",Chrome 70.0.3538.110,,2018-12-07 11:00:57,2018-12-07 11:00:59,2.569s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-8""), ""emi"")",Chrome 70.0.3538.110,,2018-12-07 11:00:59,2018-12-07 11:01:00,0.490s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_EMI Inspection""))",Chrome 70.0.3538.110,,2018-12-07 11:01:00,2018-12-07 11:01:00,0.404s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-16""), ""15"")",Chrome 70.0.3538.110,,2018-12-07 11:01:00,2018-12-07 11:01:03,3.270s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button_1""))",Chrome 70.0.3538.110,,2018-12-07 11:01:03,2018-12-07 11:01:04,0.357s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_24 Hours""))",Chrome 70.0.3538.110,,2018-12-07 11:01:04,2018-12-07 11:01:04,0.481s,PASSED
"click(findTestObject(""JM_8918/Page_JM Control Centre/div_Region_v-filterselect-butt""))",Chrome 70.0.3538.110,,2018-12-07 11:01:04,2018-12-07 11:01:05,0.423s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_West""))",Chrome 70.0.3538.110,,2018-12-07 11:01:05,2018-12-07 11:01:05,0.480s,PASSED
"click(findTestObject(""JM_8918/Page_JM Control Centre/div_Inspection Type_v-filterse""))",Chrome 70.0.3538.110,,2018-12-07 11:01:05,2018-12-07 11:01:06,0.441s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_EMI Routine""))",Chrome 70.0.3538.110,,2018-12-07 11:01:06,2018-12-07 11:01:06,0.592s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-34""), ""Test Automation"")",Chrome 70.0.3538.110,,2018-12-07 11:01:06,2018-12-07 11:01:07,0.466s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-40""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-07 11:01:07,2018-12-07 11:01:07,0.358s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-42""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-07 11:01:07,2018-12-07 11:01:07,0.420s,PASSED
"click(findTestObject(""JM_8918/Page_JM Control Centre/Page_JM Control Centre/div_Business Type_v-filtersele""))",Chrome 70.0.3538.110,,2018-12-07 11:01:07,2018-12-07 11:01:08,0.453s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/td_EGG PACKER""))",Chrome 70.0.3538.110,,2018-12-07 11:01:08,2018-12-07 11:01:09,0.587s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Page_JM Control Centre/span_""))",Chrome 70.0.3538.110,,2018-12-07 11:01:09,2018-12-07 11:01:09,0.414s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Address Search/Page_JM Control Centre/Postcode Search""))",Chrome 70.0.3538.110,,2018-12-07 11:01:09,2018-12-07 11:01:09,0.002s,NOT_RUN
"setText(findTestObject(""JM_8918/Page_JM Control Centre/input_Add Location_v-textfield""), findTestData(""Pre Production/EMI/EMI Inspection Data"").getValue(1, 1))",Chrome 70.0.3538.110,,2018-12-07 11:01:09,2018-12-07 11:01:12,3.289s,PASSED
"doubleClick(findTestObject(""JM_8918/Page_JM Control Centre/div_Search""))",Chrome 70.0.3538.110,,2018-12-07 11:01:12,2018-12-07 11:01:14,1.916s,PASSED
"FullAddress = modifyObjectProperty(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Page_JM Control Centre/Address""), ""text"", ""equals"", findTestData(""Pre Production/EMI/EMI Inspection Data"").getValue(2, 1), true)",Chrome 70.0.3538.110,,2018-12-07 11:01:14,2018-12-07 11:01:14,0.069s,PASSED
"click(FullAddress, STOP_ON_FAILURE)",Chrome 70.0.3538.110,,2018-12-07 11:01:14,2018-12-07 11:01:16,1.463s,PASSED
