Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PMM Regression - Compliance,Chrome 70.0.3538.110,R21 - FP-184,2018-12-12 22:18:17,2018-12-12 22:27:14,8m - 57.338s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 70.0.3538.110,,2018-12-12 22:18:17,2018-12-12 22:18:43,25.416s,PASSED
"openBrowser("""")",Chrome 70.0.3538.110,,2018-12-12 22:18:19,2018-12-12 22:18:24,5.239s,PASSED
navigateToUrl(CCURL),Chrome 70.0.3538.110,,2018-12-12 22:18:24,2018-12-12 22:18:26,1.744s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 70.0.3538.110,,2018-12-12 22:18:26,2018-12-12 22:18:27,1.592s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 70.0.3538.110,,2018-12-12 22:18:27,2018-12-12 22:18:27,0.382s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 70.0.3538.110,,2018-12-12 22:18:27,2018-12-12 22:18:28,0.241s,PASSED
delay(15),Chrome 70.0.3538.110,,2018-12-12 22:18:28,2018-12-12 22:18:43,15.065s,PASSED
,,,,,,
Test Cases/PMM/Generic/Create PMM Inspection,Chrome 70.0.3538.110,,2018-12-12 22:18:43,2018-12-12 22:23:24,4m - 41.140s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 70.0.3538.110,,2018-12-12 22:18:44,2018-12-12 22:18:44,0.000s,PASSED
delay(2),Chrome 70.0.3538.110,,2018-12-12 22:18:44,2018-12-12 22:18:46,2.006s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/div_Create""))",Chrome 70.0.3538.110,,2018-12-12 22:18:46,2018-12-12 22:18:46,0.177s,PASSED
delay(2),Chrome 70.0.3538.110,,2018-12-12 22:18:46,2018-12-12 22:18:48,2.003s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Type_gwt-uid-8""), PMMInspectionType)",Chrome 70.0.3538.110,,2018-12-12 22:18:48,2018-12-12 22:18:52,4.094s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_PMR03A - Producer Complia""))",Chrome 70.0.3538.110,,2018-12-12 22:18:52,2018-12-12 22:18:52,0.008s,NOT_RUN
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Type_gwt-uid-8""), ""PMR03A - Producer Compliance / Follow Up Inspection"")",Chrome 70.0.3538.110,,2018-12-12 22:18:52,2018-12-12 22:18:52,0.002s,NOT_RUN
"PMMInspectionType = modifyObjectProperty(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_PMR03A - Producer Complia""), ""text"", ""equals"", PMMInspectionType, true)",Chrome 70.0.3538.110,,2018-12-12 22:18:52,2018-12-12 22:18:53,0.054s,PASSED
"click(PMMInspectionType, STOP_ON_FAILURE)",Chrome 70.0.3538.110,,2018-12-12 22:18:53,2018-12-12 22:18:53,0.403s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button_1""))",Chrome 70.0.3538.110,,2018-12-12 22:18:53,2018-12-12 22:18:56,3.213s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_24 Hours""))",Chrome 70.0.3538.110,,2018-12-12 22:18:56,2018-12-12 22:18:57,0.523s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Region_gwt-uid-24""), ""w"")",Chrome 70.0.3538.110,,2018-12-12 22:18:57,2018-12-12 22:18:57,0.362s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_West""))",Chrome 70.0.3538.110,,2018-12-12 22:18:57,2018-12-12 22:18:58,0.527s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Region_gwt-uid-24""), ""West"")",Chrome 70.0.3538.110,,2018-12-12 22:18:58,2018-12-12 22:18:58,0.002s,NOT_RUN
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Priority_gwt-uid-26""), ""h"")",Chrome 70.0.3538.110,,2018-12-12 22:18:58,2018-12-12 22:18:58,0.401s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_High""))",Chrome 70.0.3538.110,,2018-12-12 22:18:58,2018-12-12 22:18:58,0.419s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Priority_gwt-uid-26""), ""High"")",Chrome 70.0.3538.110,,2018-12-12 22:18:58,2018-12-12 22:18:58,0.003s,NOT_RUN
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Inspection Type_gwt-uid-""), ""r"")",Chrome 70.0.3538.110,,2018-12-12 22:18:58,2018-12-12 22:18:59,0.380s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_Routine""))",Chrome 70.0.3538.110,,2018-12-12 22:18:59,2018-12-12 22:18:59,0.416s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/div_Production Type_v-filterse""))",Chrome 70.0.3538.110,,2018-12-12 22:18:59,2018-12-12 22:19:00,0.373s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_Extensive Indoor (Barn Re""))",Chrome 70.0.3538.110,,2018-12-12 22:19:00,2018-12-12 22:19:00,0.445s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/div_Species_v-filterselect-but""))",Chrome 70.0.3538.110,,2018-12-12 22:19:00,2018-12-12 22:19:00,0.469s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_Chicken""))",Chrome 70.0.3538.110,,2018-12-12 22:19:00,2018-12-12 22:19:01,0.512s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Keeper ID_gwt-uid-36""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-12 22:19:01,2018-12-12 22:19:01,0.490s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Keeper Name_gwt-uid-38""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-12 22:19:01,2018-12-12 22:19:02,0.476s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Keeper Contact Name_gwt-""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-12 22:19:02,2018-12-12 22:19:02,0.415s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Location ID_gwt-uid-46""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-12 22:19:02,2018-12-12 22:19:03,0.420s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Customer ID_gwt-uid-50""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-12 22:19:03,2018-12-12 22:19:03,0.438s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Customer Name_gwt-uid-52""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-12 22:19:03,2018-12-12 22:19:04,0.484s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Customer Contact Name_gw""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-12 22:19:04,2018-12-12 22:19:04,0.394s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_County Parish Holding (C""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-12 22:19:04,2018-12-12 22:19:05,0.446s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_CPHH_gwt-uid-66""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-12 22:19:05,2018-12-12 22:19:05,0.504s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Page_JM Control Centre/span_""))",Chrome 70.0.3538.110,,2018-12-12 22:19:05,2018-12-12 22:19:06,0.673s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Address Search/Page_JM Control Centre/Postcode Search""))",Chrome 70.0.3538.110,,2018-12-12 22:19:06,2018-12-12 22:19:07,1.518s,PASSED
