Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PMM Regression - Registration,Chrome 71.0.3578.98,,2018-12-20 17:14:46,2018-12-20 17:22:17,7m - 31.215s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 71.0.3578.98,,2018-12-20 17:14:46,2018-12-20 17:15:02,15.851s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2018-12-20 17:14:47,2018-12-20 17:14:52,5.051s,PASSED
navigateToUrl(CCURL),Chrome 71.0.3578.98,,2018-12-20 17:14:52,2018-12-20 17:14:55,2.247s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 71.0.3578.98,,2018-12-20 17:14:55,2018-12-20 17:14:56,1.768s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 71.0.3578.98,,2018-12-20 17:14:56,2018-12-20 17:14:57,0.373s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 71.0.3578.98,,2018-12-20 17:14:57,2018-12-20 17:14:57,0.221s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-20 17:14:57,2018-12-20 17:15:02,5.069s,PASSED
,,,,,,
Test Cases/PMM/Generic/Create PMM Inspection,Chrome 71.0.3578.98,,2018-12-20 17:15:02,2018-12-20 17:19:23,4m - 20.753s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 71.0.3578.98,,2018-12-20 17:15:03,2018-12-20 17:15:03,0.001s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/div_Create""), 60, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2018-12-20 17:15:03,2018-12-20 17:15:10,7.513s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-20 17:15:10,2018-12-20 17:15:12,2.003s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/div_Create""))",Chrome 71.0.3578.98,,2018-12-20 17:15:12,2018-12-20 17:15:13,0.135s,PASSED
delay(2),Chrome 71.0.3578.98,,2018-12-20 17:15:13,2018-12-20 17:15:15,2.003s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Type_gwt-uid-8""), PMMInspectionType)",Chrome 71.0.3578.98,,2018-12-20 17:15:15,2018-12-20 17:15:17,2.256s,PASSED
"PMMInspectionType = modifyObjectProperty(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_PMR03A - Producer Complia""), ""text"", ""equals"", PMMInspectionType, true)",Chrome 71.0.3578.98,,2018-12-20 17:15:17,2018-12-20 17:15:17,0.062s,PASSED
"click(PMMInspectionType, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2018-12-20 17:15:17,2018-12-20 17:15:17,0.314s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button_1""))",Chrome 71.0.3578.98,,2018-12-20 17:15:17,2018-12-20 17:15:20,2.963s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_24 Hours""))",Chrome 71.0.3578.98,,2018-12-20 17:15:20,2018-12-20 17:15:21,0.538s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Region_gwt-uid-24""), ""w"")",Chrome 71.0.3578.98,,2018-12-20 17:15:21,2018-12-20 17:15:21,0.390s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_West""))",Chrome 71.0.3578.98,,2018-12-20 17:15:21,2018-12-20 17:15:21,0.362s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Priority_gwt-uid-26""), ""h"")",Chrome 71.0.3578.98,,2018-12-20 17:15:21,2018-12-20 17:15:22,0.361s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_High""))",Chrome 71.0.3578.98,,2018-12-20 17:15:22,2018-12-20 17:15:22,0.445s,PASSED
"if (verifyElementPresent(findTestObject(""JM_8918/PMM/Page_JM Control Centre/Page_JM Control Centre/InspectionType""), 2, OPTIONAL))",Chrome 71.0.3578.98,,2018-12-20 17:15:22,2018-12-20 17:15:25,3.224s,PASSED
else,Chrome 71.0.3578.98,,2018-12-20 17:15:25,2018-12-20 17:15:28,2.930s,PASSED
