Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ABP Regression,Chrome 65.0.3325.181,,2018-03-31 15:54:40,2018-03-31 15:55:40,59.794s,FAILED
,,,,,,
Test Cases/Launch Job Manager,Chrome 65.0.3325.181,,2018-03-31 15:54:41,2018-03-31 15:55:22,41.424s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-31 15:54:41,2018-03-31 15:54:46,4.395s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-31 15:54:46,2018-03-31 15:54:47,1.322s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-31 15:54:47,2018-03-31 15:54:49,2.288s,PASSED
sendKeys,Chrome 65.0.3325.181,,2018-03-31 15:54:49,2018-03-31 15:54:50,0.181s,PASSED
click,Chrome 65.0.3325.181,,2018-03-31 15:54:50,2018-03-31 15:54:50,0.515s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-31 15:54:50,2018-03-31 15:54:52,1.372s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-31 15:54:52,2018-03-31 15:54:52,0.391s,PASSED
click,Chrome 65.0.3325.181,,2018-03-31 15:54:52,2018-03-31 15:54:52,0.248s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-31 15:54:52,2018-03-31 15:55:22,30.044s,PASSED
,,,,,,
Test Cases/Select Inspection,Chrome 65.0.3325.181,,2018-03-31 15:55:22,2018-03-31 15:55:39,16.410s,FAILED
delay,Chrome 65.0.3325.181,,2018-03-31 15:55:23,2018-03-31 15:55:33,10.004s,PASSED
click,Chrome 65.0.3325.181,,2018-03-31 15:55:33,2018-03-31 15:55:33,0.263s,PASSED
click,Chrome 65.0.3325.181,,2018-03-31 15:55:33,2018-03-31 15:55:34,0.538s,PASSED
click,Chrome 65.0.3325.181,,2018-03-31 15:55:34,2018-03-31 15:55:39,4.959s,FAILED
