Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EMI Regression - Producer,Chrome 70.0.3538.110,R21 - FP-72,2018-12-12 08:05:56,2018-12-12 08:14:31,8m - 35.583s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 70.0.3538.110,,2018-12-12 08:05:57,2018-12-12 08:06:21,24.742s,PASSED
"openBrowser("""")",Chrome 70.0.3538.110,,2018-12-12 08:05:58,2018-12-12 08:06:03,5.135s,PASSED
navigateToUrl(CCURL),Chrome 70.0.3538.110,,2018-12-12 08:06:03,2018-12-12 08:06:04,1.425s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 70.0.3538.110,,2018-12-12 08:06:04,2018-12-12 08:06:06,1.487s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 70.0.3538.110,,2018-12-12 08:06:06,2018-12-12 08:06:06,0.359s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 70.0.3538.110,,2018-12-12 08:06:06,2018-12-12 08:06:06,0.237s,PASSED
delay(15),Chrome 70.0.3538.110,,2018-12-12 08:06:06,2018-12-12 08:06:21,15.060s,PASSED
,,,,,,
Test Cases/EMI/Create EMI Inspection,Chrome 70.0.3538.110,,2018-12-12 08:06:21,2018-12-12 08:10:24,4m - 2.546s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 70.0.3538.110,,2018-12-12 08:06:22,2018-12-12 08:06:22,0.001s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_Create""))",Chrome 70.0.3538.110,,2018-12-12 08:06:22,2018-12-12 08:06:22,0.169s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button""))",Chrome 70.0.3538.110,,2018-12-12 08:06:22,2018-12-12 08:06:25,3.014s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-8""), ""emi"")",Chrome 70.0.3538.110,,2018-12-12 08:06:25,2018-12-12 08:06:26,0.562s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_EMI Inspection""))",Chrome 70.0.3538.110,,2018-12-12 08:06:26,2018-12-12 08:06:26,0.375s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-16""), ""15"")",Chrome 70.0.3538.110,,2018-12-12 08:06:26,2018-12-12 08:06:29,3.279s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button_1""))",Chrome 70.0.3538.110,,2018-12-12 08:06:29,2018-12-12 08:06:30,0.332s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_24 Hours""))",Chrome 70.0.3538.110,,2018-12-12 08:06:30,2018-12-12 08:06:30,0.415s,PASSED
"click(findTestObject(""JM_8918/Page_JM Control Centre/div_Region_v-filterselect-butt""))",Chrome 70.0.3538.110,,2018-12-12 08:06:30,2018-12-12 08:06:31,0.521s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_West""))",Chrome 70.0.3538.110,,2018-12-12 08:06:31,2018-12-12 08:06:31,0.353s,PASSED
"click(findTestObject(""JM_8918/Page_JM Control Centre/div_Inspection Type_v-filterse""))",Chrome 70.0.3538.110,,2018-12-12 08:06:31,2018-12-12 08:06:31,0.380s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_EMI Routine""))",Chrome 70.0.3538.110,,2018-12-12 08:06:31,2018-12-12 08:06:32,0.491s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-34""), ""Test Automation"")",Chrome 70.0.3538.110,,2018-12-12 08:06:32,2018-12-12 08:06:32,0.473s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-40""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-12 08:06:32,2018-12-12 08:06:33,0.386s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-42""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-12 08:06:33,2018-12-12 08:06:33,0.439s,PASSED
"click(findTestObject(""JM_8918/Page_JM Control Centre/Page_JM Control Centre/div_Business Type_v-filtersele""))",Chrome 70.0.3538.110,,2018-12-12 08:06:33,2018-12-12 08:06:34,0.393s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/td_EGG PACKER""))",Chrome 70.0.3538.110,,2018-12-12 08:06:34,2018-12-12 08:06:34,0.461s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Page_JM Control Centre/span_""))",Chrome 70.0.3538.110,,2018-12-12 08:06:34,2018-12-12 08:06:35,0.446s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Address Search/Page_JM Control Centre/Postcode Search""))",Chrome 70.0.3538.110,,2018-12-12 08:06:35,2018-12-12 08:06:35,0.007s,NOT_RUN
"setText(findTestObject(""JM_8918/Page_JM Control Centre/input_Add Location_v-textfield""), findTestData(""Pre Production/EMI/EMI Inspection Data"").getValue(1, 1))",Chrome 70.0.3538.110,,2018-12-12 08:06:35,2018-12-12 08:06:37,2.480s,PASSED
"doubleClick(findTestObject(""JM_8918/Page_JM Control Centre/div_Search""))",Chrome 70.0.3538.110,,2018-12-12 08:06:37,2018-12-12 08:06:39,1.556s,PASSED
"FullAddress = modifyObjectProperty(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Page_JM Control Centre/Address""), ""text"", ""equals"", findTestData(""Pre Production/EMI/EMI Inspection Data"").getValue(2, 1), true)",Chrome 70.0.3538.110,,2018-12-12 08:06:39,2018-12-12 08:06:39,0.037s,PASSED
"click(FullAddress, STOP_ON_FAILURE)",Chrome 70.0.3538.110,,2018-12-12 08:06:39,2018-12-12 08:06:40,1.426s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Create Address/Page_JM Control Centre (2)/div_Add Selected Item""))",Chrome 70.0.3538.110,,2018-12-12 08:06:40,2018-12-12 08:06:41,0.656s,PASSED
delay(2),Chrome 70.0.3538.110,,2018-12-12 08:06:41,2018-12-12 08:06:43,2.002s,PASSED
"setText(findTestObject(""JM_8918/Page_JM Control Centre/input_Fixed Resource_gwt-uid-1""), ""test"")",Chrome 70.0.3538.110,,2018-12-12 08:06:43,2018-12-12 08:06:44,1.723s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_Test Inspector""))",Chrome 70.0.3538.110,,2018-12-12 08:06:44,2018-12-12 08:06:45,0.302s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Finish/Page_JM Control Centre (3)/div_Create""))",Chrome 70.0.3538.110,,2018-12-12 08:06:45,2018-12-12 08:06:45,0.304s,PASSED
"waitForElementPresent(findTestObject(""FSM1/Control Centre/Status/Page_JM Control Centre/div_PLANNED DYNAMIC""), 120, STOP_ON_FAILURE)",Chrome 70.0.3538.110,,2018-12-12 08:06:45,2018-12-12 08:07:04,18.602s,PASSED
"InspectionID = getText(findTestObject(""FSM1/Control Centre/Create EMI Inspection/InspectionID/Page_JM Control Centre/InspectionID""))",Chrome 70.0.3538.110,,2018-12-12 08:07:04,2018-12-12 08:07:04,0.207s,PASSED
"InspectionID = InspectionID.replaceAll(""Viewing Job "", """")",Chrome 70.0.3538.110,,2018-12-12 08:07:04,2018-12-12 08:07:04,0.006s,PASSED
log.logWarning(InspectionID),Chrome 70.0.3538.110,,2018-12-12 08:07:04,2018-12-12 08:07:04,0.001s,PASSED
temp = InspectionID,Chrome 70.0.3538.110,,2018-12-12 08:07:04,2018-12-12 08:07:04,0.001s,PASSED
delay(200),Chrome 70.0.3538.110,,2018-12-12 08:07:04,2018-12-12 08:10:24,3m - 20.006s,PASSED
,,,,,,
