Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PMM Regression - Registration - Rejected,Chrome 70.0.3538.110,,2018-12-03 10:51:57,2018-12-03 10:58:50,6m - 52.097s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 70.0.3538.110,,2018-12-03 10:51:58,2018-12-03 10:52:15,16.359s,PASSED
"openBrowser("""")",Chrome 70.0.3538.110,,2018-12-03 10:52:00,2018-12-03 10:52:06,5.665s,PASSED
navigateToUrl(CCURL),Chrome 70.0.3538.110,,2018-12-03 10:52:06,2018-12-03 10:52:07,1.461s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 70.0.3538.110,,2018-12-03 10:52:07,2018-12-03 10:52:09,1.631s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 70.0.3538.110,,2018-12-03 10:52:09,2018-12-03 10:52:09,0.358s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 70.0.3538.110,,2018-12-03 10:52:09,2018-12-03 10:52:09,0.230s,PASSED
delay(5),Chrome 70.0.3538.110,,2018-12-03 10:52:09,2018-12-03 10:52:15,5.065s,PASSED
,,,,,,
Test Cases/PMM/Registration/Create PMM Inspection - Registration,Chrome 70.0.3538.110,,2018-12-03 10:52:15,2018-12-03 10:56:23,4m - 8.818s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 70.0.3538.110,,2018-12-03 10:52:16,2018-12-03 10:52:16,0.006s,PASSED
delay(2),Chrome 70.0.3538.110,,2018-12-03 10:52:16,2018-12-03 10:52:18,2.006s,PASSED
"click(findTestObject(""FSM1/Complete ABP Inspection/Create PMM Registration/Page_JM Control Centre/div_Create""))",Chrome 70.0.3538.110,,2018-12-03 10:52:18,2018-12-03 10:52:18,0.179s,PASSED
delay(2),Chrome 70.0.3538.110,,2018-12-03 10:52:18,2018-12-03 10:52:20,2.002s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/d/Page_JM Control Centre/input_Type_gwt-uid-8""), ""pmr03"")",Chrome 70.0.3538.110,,2018-12-03 10:52:20,2018-12-03 10:52:21,0.861s,PASSED
"click(findTestObject(""FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_PMR03 - Producer Registration""))",Chrome 70.0.3538.110,,2018-12-03 10:52:21,2018-12-03 10:52:21,0.489s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/e/Page_JM Control Centre/div_SLA_v-filterselect-button""))",Chrome 70.0.3538.110,,2018-12-03 10:52:21,2018-12-03 10:52:23,1.956s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/e/Page_JM Control Centre/span_24 Hours""))",Chrome 70.0.3538.110,,2018-12-03 10:52:23,2018-12-03 10:52:24,0.508s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/e/Page_JM Control Centre/div_Region_v-filterselect-butt""))",Chrome 70.0.3538.110,,2018-12-03 10:52:24,2018-12-03 10:52:24,0.479s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/e/Page_JM Control Centre/span_West""))",Chrome 70.0.3538.110,,2018-12-03 10:52:24,2018-12-03 10:52:25,0.475s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/d/Page_JM Control Centre/div_Production Type_v-filterse""))",Chrome 70.0.3538.110,,2018-12-03 10:52:25,2018-12-03 10:52:25,0.391s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/d/Page_JM Control Centre/span_Extensive Indoor (Barn Re""))",Chrome 70.0.3538.110,,2018-12-03 10:52:25,2018-12-03 10:52:25,0.503s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/d/Page_JM Control Centre/div_Species_v-filterselect-but""))",Chrome 70.0.3538.110,,2018-12-03 10:52:25,2018-12-03 10:52:26,0.536s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/d/Page_JM Control Centre/span_Chicken""))",Chrome 70.0.3538.110,,2018-12-03 10:52:26,2018-12-03 10:52:26,0.425s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/d/Page_JM Control Centre/input_Keeper ID_gwt-uid-34""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-03 10:52:26,2018-12-03 10:52:27,0.409s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/d/Page_JM Control Centre/input_Keeper Name_gwt-uid-36""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-03 10:52:27,2018-12-03 10:52:27,0.424s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/d/Page_JM Control Centre/input_Keeper Contact Name_gwt- (2)""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-03 10:52:27,2018-12-03 10:52:28,0.458s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/d/Page_JM Control Centre/input_Location ID_gwt-uid-44 (1)""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-03 10:52:28,2018-12-03 10:52:28,0.426s,PASSED
"setText(findTestObject(""FSM1/Complete ABP Inspection/Create PMM Registration/Page_JM Control Centre/input_Customer ID_gwt-uid-48 (2)""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-03 10:52:28,2018-12-03 10:52:29,0.380s,PASSED
"setText(findTestObject(""FSM1/Complete ABP Inspection/Create PMM Registration/Page_JM Control Centre/input_Customer Name_gwt-uid-50""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-03 10:52:29,2018-12-03 10:52:29,0.460s,PASSED
"setText(findTestObject(""FSM1/Complete ABP Inspection/Create PMM Registration/Page_JM Control Centre/input_Customer Contact Name_gw (2)""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-03 10:52:29,2018-12-03 10:52:30,0.502s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/d/Page_JM Control Centre/CPH""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-03 10:52:30,2018-12-03 10:52:30,0.387s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/d/Page_JM Control Centre/CPHH""), RandomStringUtils.randomNumeric(5))",Chrome 70.0.3538.110,,2018-12-03 10:52:30,2018-12-03 10:52:30,0.395s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Page_JM Control Centre/span_""))",Chrome 70.0.3538.110,,2018-12-03 10:52:30,2018-12-03 10:52:31,0.414s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Address Search/Page_JM Control Centre/Postcode Search""))",Chrome 70.0.3538.110,,2018-12-03 10:52:31,2018-12-03 10:52:32,1.408s,PASSED
