Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ICW Regression - 191 - All,Chrome 71.0.3578.98,,2019-01-08 14:33:18,2019-01-08 14:39:02,5m - 43.951s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 71.0.3578.98,,2019-01-08 14:33:19,2019-01-08 14:33:31,11.828s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-08 14:33:19,2019-01-08 14:33:24,4.290s,PASSED
navigateToUrl(CCURL),Chrome 71.0.3578.98,,2019-01-08 14:33:24,2019-01-08 14:33:25,1.014s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 71.0.3578.98,,2019-01-08 14:33:25,2019-01-08 14:33:25,0.459s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 71.0.3578.98,,2019-01-08 14:33:25,2019-01-08 14:33:25,0.179s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 71.0.3578.98,,2019-01-08 14:33:25,2019-01-08 14:33:25,0.157s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-08 14:33:25,2019-01-08 14:33:30,5.025s,PASSED
,,,,,,
Test Cases/ABP/Generic/Create ABP Inspection - Manual Assignment,Chrome 71.0.3578.98,,2019-01-08 14:33:31,2019-01-08 14:35:41,2m - 10.130s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 71.0.3578.98,,2019-01-08 14:33:31,2019-01-08 14:33:31,0.002s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_Create""), 60, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-08 14:33:31,2019-01-08 14:33:40,8.627s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-08 14:33:40,2019-01-08 14:33:43,3.003s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_Create""))",Chrome 71.0.3578.98,,2019-01-08 14:33:43,2019-01-08 14:33:43,0.083s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_v-filterselect-button""))",Chrome 71.0.3578.98,,2019-01-08 14:33:43,2019-01-08 14:33:45,1.968s,PASSED
