Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EMI Regression - Hygiene,Chrome 71.0.3578.98,"R23 : FP-593, FP-796",2019-01-29 11:22:23,2019-01-29 11:27:25,5m - 2.233s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 71.0.3578.98,,2019-01-29 11:22:23,2019-01-29 11:22:37,13.733s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-29 11:22:24,2019-01-29 11:22:28,4.353s,PASSED
navigateToUrl(CCURL),Chrome 71.0.3578.98,,2019-01-29 11:22:28,2019-01-29 11:22:29,0.982s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 71.0.3578.98,,2019-01-29 11:22:29,2019-01-29 11:22:29,0.389s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 71.0.3578.98,,2019-01-29 11:22:29,2019-01-29 11:22:29,0.168s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-29 11:22:29,2019-01-29 11:22:32,2.023s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 71.0.3578.98,,2019-01-29 11:22:32,2019-01-29 11:22:32,0.094s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-29 11:22:32,2019-01-29 11:22:37,5.002s,PASSED
,,,,,,
Test Cases/EMI/Create EMI Hygiene Inspection,Chrome 71.0.3578.98,,2019-01-29 11:22:37,2019-01-29 11:24:36,1m - 58.947s,PASSED
logg = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 71.0.3578.98,,2019-01-29 11:22:37,2019-01-29 11:22:37,0.003s,PASSED
"waitForElementClickable(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_Create""), 60, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-29 11:22:37,2019-01-29 11:22:46,9.357s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-29 11:22:46,2019-01-29 11:22:49,3.004s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_Create""))",Chrome 71.0.3578.98,,2019-01-29 11:22:49,2019-01-29 11:22:49,0.079s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button""))",Chrome 71.0.3578.98,,2019-01-29 11:22:49,2019-01-29 11:22:51,1.979s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-8""), ""emi"")",Chrome 71.0.3578.98,,2019-01-29 11:22:51,2019-01-29 11:22:52,0.166s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_EMI Hygiene Inspection""))",Chrome 71.0.3578.98,,2019-01-29 11:22:52,2019-01-29 11:22:52,0.193s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-16""), ""15"")",Chrome 71.0.3578.98,,2019-01-29 11:22:52,2019-01-29 11:22:55,2.772s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button_1""))",Chrome 71.0.3578.98,,2019-01-29 11:22:55,2019-01-29 11:22:55,0.124s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_24 Hours""))",Chrome 71.0.3578.98,,2019-01-29 11:22:55,2019-01-29 11:22:55,0.178s,PASSED
"click(findTestObject(""Object Repository/JM_8918/Page_JM Control Centre/div_Region_v-filterselect-butt""))",Chrome 71.0.3578.98,,2019-01-29 11:22:55,2019-01-29 11:22:55,0.210s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_West""))",Chrome 71.0.3578.98,,2019-01-29 11:22:55,2019-01-29 11:22:55,0.193s,PASSED
"click(findTestObject(""Object Repository/JM_8918/Page_JM Control Centre/div_Inspection Type_v-filterse""))",Chrome 71.0.3578.98,,2019-01-29 11:22:55,2019-01-29 11:22:55,0.173s,PASSED
