Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EMI Regression - Producer,Chrome 71.0.3578.98,R21 - FP-72,2019-01-15 15:37:26,2019-01-15 15:43:16,5m - 49.437s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 71.0.3578.98,,2019-01-15 15:37:26,2019-01-15 15:37:40,13.392s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-15 15:37:27,2019-01-15 15:37:31,3.836s,PASSED
navigateToUrl(CCURL),Chrome 71.0.3578.98,,2019-01-15 15:37:31,2019-01-15 15:37:32,1.028s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 71.0.3578.98,,2019-01-15 15:37:32,2019-01-15 15:37:32,0.507s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 71.0.3578.98,,2019-01-15 15:37:32,2019-01-15 15:37:33,0.189s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-15 15:37:33,2019-01-15 15:37:35,2.023s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 71.0.3578.98,,2019-01-15 15:37:35,2019-01-15 15:37:35,0.143s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-15 15:37:35,2019-01-15 15:37:40,5.001s,PASSED
,,,,,,
Test Cases/EMI/Create EMI Inspection,Chrome 71.0.3578.98,,2019-01-15 15:37:40,2019-01-15 15:39:33,1m - 53.576s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 71.0.3578.98,,2019-01-15 15:37:40,2019-01-15 15:37:40,0.005s,PASSED
"waitForElementClickable(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_Create""), 60, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-15 15:37:40,2019-01-15 15:37:50,9.749s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-15 15:37:50,2019-01-15 15:37:53,3.004s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_Create""))",Chrome 71.0.3578.98,,2019-01-15 15:37:53,2019-01-15 15:37:53,0.115s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button""))",Chrome 71.0.3578.98,,2019-01-15 15:37:53,2019-01-15 15:37:55,2.130s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-8""), ""emi"")",Chrome 71.0.3578.98,,2019-01-15 15:37:55,2019-01-15 15:37:56,0.149s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_EMI Inspection""))",Chrome 71.0.3578.98,,2019-01-15 15:37:56,2019-01-15 15:37:56,0.205s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-16""), ""15"")",Chrome 71.0.3578.98,,2019-01-15 15:37:56,2019-01-15 15:37:59,2.982s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button_1""))",Chrome 71.0.3578.98,,2019-01-15 15:37:59,2019-01-15 15:37:59,0.153s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_24 Hours""))",Chrome 71.0.3578.98,,2019-01-15 15:37:59,2019-01-15 15:37:59,0.188s,PASSED
"click(findTestObject(""JM_8918/Page_JM Control Centre/div_Region_v-filterselect-butt""))",Chrome 71.0.3578.98,,2019-01-15 15:37:59,2019-01-15 15:37:59,0.235s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_West""))",Chrome 71.0.3578.98,,2019-01-15 15:37:59,2019-01-15 15:38:00,0.254s,PASSED
"click(findTestObject(""JM_8918/Page_JM Control Centre/div_Inspection Type_v-filterse""))",Chrome 71.0.3578.98,,2019-01-15 15:38:00,2019-01-15 15:38:00,0.191s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_EMI Routine""))",Chrome 71.0.3578.98,,2019-01-15 15:38:00,2019-01-15 15:38:00,0.235s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-34""), ""Test Automation"")",Chrome 71.0.3578.98,,2019-01-15 15:38:00,2019-01-15 15:38:00,0.302s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-40""), RandomStringUtils.randomNumeric(5))",Chrome 71.0.3578.98,,2019-01-15 15:38:00,2019-01-15 15:38:00,0.230s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/input_gwt-uid-42""), RandomStringUtils.randomNumeric(5))",Chrome 71.0.3578.98,,2019-01-15 15:38:00,2019-01-15 15:38:01,0.174s,PASSED
"click(findTestObject(""JM_8918/Page_JM Control Centre/Page_JM Control Centre/div_Business Type_v-filtersele""))",Chrome 71.0.3578.98,,2019-01-15 15:38:01,2019-01-15 15:38:01,0.193s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/td_EGG PACKER""))",Chrome 71.0.3578.98,,2019-01-15 15:38:01,2019-01-15 15:38:01,0.281s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Page_JM Control Centre/span_""))",Chrome 71.0.3578.98,,2019-01-15 15:38:01,2019-01-15 15:38:01,0.214s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Address Search/Page_JM Control Centre/Postcode Search""))",Chrome 71.0.3578.98,,2019-01-15 15:38:01,2019-01-15 15:38:01,0.001s,NOT_RUN
"setText(findTestObject(""JM_8918/Page_JM Control Centre/input_Add Location_v-textfield""), findTestData(""Pre Production/EMI/EMI Inspection Data"").getValue(1, 1))",Chrome 71.0.3578.98,,2019-01-15 15:38:01,2019-01-15 15:38:02,0.308s,PASSED
"doubleClick(findTestObject(""JM_8918/Page_JM Control Centre/div_Search""))",Chrome 71.0.3578.98,,2019-01-15 15:38:02,2019-01-15 15:38:03,0.854s,PASSED
"FullAddress = modifyObjectProperty(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Page_JM Control Centre/Address""), ""text"", ""equals"", findTestData(""Pre Production/EMI/EMI Inspection Data"").getValue(2, 1), true)",Chrome 71.0.3578.98,,2019-01-15 15:38:03,2019-01-15 15:38:03,0.035s,PASSED
"click(FullAddress, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-15 15:38:03,2019-01-15 15:38:03,0.806s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection/Create Address/Page_JM Control Centre (2)/div_Add Selected Item""))",Chrome 71.0.3578.98,,2019-01-15 15:38:03,2019-01-15 15:38:04,0.162s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-15 15:38:04,2019-01-15 15:38:09,5.004s,PASSED
"setText(findTestObject(""Object Repository/JM_8918/EMI/Fixed Resource/Page_JM Control Centre/input_Fixed Resource_gwt-uid-1""), ""test"")",Chrome 71.0.3578.98,,2019-01-15 15:38:09,2019-01-15 15:38:09,0.281s,PASSED
