Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PMM Regression - Compliance - Rejected,Chrome 71.0.3578.98,R21 - FP-184,2019-01-15 14:37:18,2019-01-15 14:45:44,8m - 26.394s,FAILED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 71.0.3578.98,,2019-01-15 14:37:18,2019-01-15 14:37:31,13.515s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-15 14:37:19,2019-01-15 14:37:23,4.167s,PASSED
navigateToUrl(CCURL),Chrome 71.0.3578.98,,2019-01-15 14:37:23,2019-01-15 14:37:24,0.988s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 71.0.3578.98,,2019-01-15 14:37:24,2019-01-15 14:37:24,0.389s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 71.0.3578.98,,2019-01-15 14:37:24,2019-01-15 14:37:24,0.154s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-15 14:37:24,2019-01-15 14:37:26,2.025s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 71.0.3578.98,,2019-01-15 14:37:26,2019-01-15 14:37:26,0.095s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-15 14:37:26,2019-01-15 14:37:31,5.002s,PASSED
,,,,,,
Test Cases/PMM/Generic/Create PMM Inspection,Chrome 71.0.3578.98,,2019-01-15 14:37:31,2019-01-15 14:42:24,4m - 52.535s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 71.0.3578.98,,2019-01-15 14:37:32,2019-01-15 14:37:32,0.003s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/div_Create""), 60, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-15 14:37:32,2019-01-15 14:37:41,8.896s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-15 14:37:41,2019-01-15 14:37:43,2.002s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/div_Create""))",Chrome 71.0.3578.98,,2019-01-15 14:37:43,2019-01-15 14:37:43,0.085s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-15 14:37:43,2019-01-15 14:37:45,2.007s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Type_gwt-uid-8""), PMMInspectionType)",Chrome 71.0.3578.98,,2019-01-15 14:37:45,2019-01-15 14:37:45,0.551s,PASSED
"PMMInspectionType = modifyObjectProperty(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_PMR03A - Producer Complia""), ""text"", ""equals"", PMMInspectionType, true)",Chrome 71.0.3578.98,,2019-01-15 14:37:45,2019-01-15 14:37:45,0.022s,PASSED
"click(PMMInspectionType, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-15 14:37:45,2019-01-15 14:37:46,0.241s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/div_v-filterselect-button_1""))",Chrome 71.0.3578.98,,2019-01-15 14:37:46,2019-01-15 14:37:48,2.756s,PASSED
"click(findTestObject(""FSM1/Control Centre/Create EMI Inspection New/Page_JM Control Centre/span_24 Hours""))",Chrome 71.0.3578.98,,2019-01-15 14:37:48,2019-01-15 14:37:49,0.210s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Region_gwt-uid-24""), ""w"")",Chrome 71.0.3578.98,,2019-01-15 14:37:49,2019-01-15 14:37:49,0.178s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_West""))",Chrome 71.0.3578.98,,2019-01-15 14:37:49,2019-01-15 14:37:49,0.168s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Priority_gwt-uid-26""), ""h"")",Chrome 71.0.3578.98,,2019-01-15 14:37:49,2019-01-15 14:37:49,0.156s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_High""))",Chrome 71.0.3578.98,,2019-01-15 14:37:49,2019-01-15 14:37:49,0.160s,PASSED
"if (verifyElementPresent(findTestObject(""JM_8918/PMM/Page_JM Control Centre/Page_JM Control Centre/InspectionType""), 2, OPTIONAL))",Chrome 71.0.3578.98,,2019-01-15 14:37:49,2019-01-15 14:37:50,0.764s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/div_Species_v-filterselect-but""))",Chrome 71.0.3578.98,,2019-01-15 14:37:50,2019-01-15 14:37:50,0.168s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/span_Chicken""))",Chrome 71.0.3578.98,,2019-01-15 14:37:50,2019-01-15 14:37:50,0.200s,PASSED
"setText(findTestObject(""Object Repository/JM_8918/PMM/Registration/Page_JM Control Centre/input_Keeper ID_gwt-uid-34""), RandomStringUtils.randomNumeric(5))",Chrome 71.0.3578.98,,2019-01-15 14:37:50,2019-01-15 14:37:51,0.199s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create PMM Inspection/a/Page_JM Control Centre/Page_JM Control Centre/input_Keeper ID_gwt-uid-36""), RandomStringUtils.randomNumeric(5))",Chrome 71.0.3578.98,,2019-01-15 14:37:51,2019-01-15 14:37:51,0.160s,PASSED
