Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ABP Regression - 02a - Reject - Create Replacement Inspection 2,Chrome 71.0.3578.98,,2019-01-26 09:43:50,2019-01-26 09:49:40,5m - 50.599s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 71.0.3578.98,,2019-01-26 09:43:50,2019-01-26 09:44:07,16.846s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-26 09:43:51,2019-01-26 09:43:57,5.431s,PASSED
navigateToUrl(CCURL),Chrome 71.0.3578.98,,2019-01-26 09:43:57,2019-01-26 09:43:58,1.267s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 71.0.3578.98,,2019-01-26 09:43:58,2019-01-26 09:44:00,1.420s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 71.0.3578.98,,2019-01-26 09:44:00,2019-01-26 09:44:00,0.308s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-26 09:44:00,2019-01-26 09:44:02,2.055s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 71.0.3578.98,,2019-01-26 09:44:02,2019-01-26 09:44:02,0.186s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-26 09:44:02,2019-01-26 09:44:07,5.003s,PASSED
,,,,,,
Test Cases/ABP/Generic/Create ABP Inspection - Manual Assignment,Chrome 71.0.3578.98,,2019-01-26 09:44:07,2019-01-26 09:46:36,2m - 28.893s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 71.0.3578.98,,2019-01-26 09:44:08,2019-01-26 09:44:08,0.003s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_Create""), 60, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-26 09:44:08,2019-01-26 09:44:16,8.149s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-26 09:44:16,2019-01-26 09:44:19,3.003s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_Create""))",Chrome 71.0.3578.98,,2019-01-26 09:44:19,2019-01-26 09:44:20,0.124s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_v-filterselect-button""))",Chrome 71.0.3578.98,,2019-01-26 09:44:20,2019-01-26 09:44:22,2.766s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/input_gwt-uid-8""), ABPInspection)",Chrome 71.0.3578.98,,2019-01-26 09:44:22,2019-01-26 09:44:23,0.922s,PASSED
"ABPInspectionTypeJ = modifyObjectProperty(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/span_ABPR01A - Composting and""), ""text"", ""equals"", ABPInspectionType, true)",Chrome 71.0.3578.98,,2019-01-26 09:44:23,2019-01-26 09:44:23,0.066s,PASSED
"click(ABPInspectionTypeJ, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-26 09:44:23,2019-01-26 09:44:24,0.309s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_v-filterselect-button_1""))",Chrome 71.0.3578.98,,2019-01-26 09:44:24,2019-01-26 09:44:27,3.142s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/span_24 Hours""))",Chrome 71.0.3578.98,,2019-01-26 09:44:27,2019-01-26 09:44:27,0.508s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection/Page_JM Control Centre/div_Region_v-filterselect-butt""))",Chrome 71.0.3578.98,,2019-01-26 09:44:27,2019-01-26 09:44:28,0.413s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/td_West""))",Chrome 71.0.3578.98,,2019-01-26 09:44:28,2019-01-26 09:44:28,0.524s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection/Page_JM Control Centre/div_Plant Type_v-filterselect-""))",Chrome 71.0.3578.98,,2019-01-26 09:44:28,2019-01-26 09:44:29,0.351s,PASSED
