Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ABP Regression - Pre-Approval - Additional Approval,Chrome 71.0.3578.98,R23 - FP-949,2019-01-15 16:19:15,2019-01-15 16:24:46,5m - 31.527s,PASSED
,,,,,,
Test Cases/Generic/Launch Job Manager Control Centre,Chrome 71.0.3578.98,,2019-01-15 16:19:15,2019-01-15 16:19:28,13.488s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-15 16:19:16,2019-01-15 16:19:20,4.009s,PASSED
navigateToUrl(CCURL),Chrome 71.0.3578.98,,2019-01-15 16:19:20,2019-01-15 16:19:21,0.950s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-3""), Username)",Chrome 71.0.3578.98,,2019-01-15 16:19:21,2019-01-15 16:19:21,0.592s,PASSED
"setText(findTestObject(""FSM1/Control Centre/Page_Job Manager Login/input_gwt-uid-5""), Password)",Chrome 71.0.3578.98,,2019-01-15 16:19:21,2019-01-15 16:19:21,0.138s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-15 16:19:21,2019-01-15 16:19:23,2.021s,PASSED
"click(findTestObject(""FSM1/PreProd/Page_Job Manager Login/div_Login""))",Chrome 71.0.3578.98,,2019-01-15 16:19:23,2019-01-15 16:19:23,0.114s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-15 16:19:23,2019-01-15 16:19:28,5.005s,PASSED
,,,,,,
Test Cases/ABP/Generic/Create ABP Inspection - Manual Assignment,Chrome 71.0.3578.98,,2019-01-15 16:19:29,2019-01-15 16:21:43,2m - 14.575s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 71.0.3578.98,,2019-01-15 16:19:29,2019-01-15 16:19:29,0.004s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_Create""), 60, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-15 16:19:29,2019-01-15 16:19:39,9.725s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-15 16:19:39,2019-01-15 16:19:42,3.003s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_Create""))",Chrome 71.0.3578.98,,2019-01-15 16:19:42,2019-01-15 16:19:42,0.117s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_v-filterselect-button""))",Chrome 71.0.3578.98,,2019-01-15 16:19:42,2019-01-15 16:19:45,2.645s,PASSED
"setText(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/input_gwt-uid-8""), ABPInspection)",Chrome 71.0.3578.98,,2019-01-15 16:19:45,2019-01-15 16:19:45,0.354s,PASSED
"ABPInspectionTypeJ = modifyObjectProperty(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/span_ABPR01A - Composting and""), ""text"", ""equals"", ABPInspectionType, true)",Chrome 71.0.3578.98,,2019-01-15 16:19:45,2019-01-15 16:19:45,0.033s,PASSED
"click(ABPInspectionTypeJ, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-15 16:19:45,2019-01-15 16:19:45,0.150s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/div_v-filterselect-button_1""))",Chrome 71.0.3578.98,,2019-01-15 16:19:45,2019-01-15 16:19:48,2.995s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/span_24 Hours""))",Chrome 71.0.3578.98,,2019-01-15 16:19:48,2019-01-15 16:19:49,0.265s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection/Page_JM Control Centre/div_Region_v-filterselect-butt""))",Chrome 71.0.3578.98,,2019-01-15 16:19:49,2019-01-15 16:19:49,0.324s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/td_West""))",Chrome 71.0.3578.98,,2019-01-15 16:19:49,2019-01-15 16:19:49,0.281s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection/Page_JM Control Centre/div_Plant Type_v-filterselect-""))",Chrome 71.0.3578.98,,2019-01-15 16:19:49,2019-01-15 16:19:49,0.186s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/td_SECTION I Intermediate Acti""))",Chrome 71.0.3578.98,,2019-01-15 16:19:49,2019-01-15 16:19:50,0.251s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection/Page_JM Control Centre/div_Inspection Type_v-filterse""))",Chrome 71.0.3578.98,,2019-01-15 16:19:50,2019-01-15 16:19:50,0.218s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection Manual Ass/Page_JM Control Centre/Page_JM Control Centre/Page_JM Control Centre/td_Routine""))",Chrome 71.0.3578.98,,2019-01-15 16:19:50,2019-01-15 16:19:50,0.239s,PASSED
"click(findTestObject(""Object Repository/JM_8918/New/Page_JClient/Page_JM Control Centre/Page_JM Control Centre/label_1""))",Chrome 71.0.3578.98,,2019-01-15 16:19:50,2019-01-15 16:19:50,0.242s,PASSED
"click(findTestObject(""Object Repository/FSM1/Create ABP Inspection/Page_JM Control Centre/div_Inspector Grade Required_v""))",Chrome 71.0.3578.98,,2019-01-15 16:19:50,2019-01-15 16:19:51,0.241s,PASSED
